"EDCS-ID","publication","province","place","dating_from","dating_to","date_not_before","date_not_after","status","inscription","inscription_conservative_cleaning","inscription_interpretive_cleaning","material","comment","latitude","longitude","language","photo","partner_link","extra_text","extra_html","raw_dating","cleaned_place"
"EDCS-30800078","CIL 03, 08439 = ILJug-03, 01865 = D 02593 = CINar-02, 00081","Dalmatia","Vid / Narona","1","100","1","100","milites;  tituli sepulcrales;  viri","] / M[3]VL[3] d[ec(urio?)] / c(o)ho(rtis) XI Gall(orum) / domo Patavi[o] / ann(orum) XLVI stip(endiorum) / XV","M VL d cho XI Gall domo Patavi ann XLVI stip XV","M VL decurio cohortis XI Gallorum domo Patavio annorum XLVI stipendiorum XV","lapis",NA,"43.0804139","17.6258524","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD060638;de-a0515;bu_CIL%26bibl_volume=3%26bibl_subvolume=%26bibl_insc=8439","","","1 to 100","Narona"
"EDCS-66100167","CIL 03, 14623,3 = CINar-02, 00005","Dalmatia","Vid / Narona","1","100","1","100","milites;  tituli sacri;  tria nomina;  viri","C(aius) Iulius C(ai) [f(ilius) 3] / Cerialis |(centurio) [coh(ortis) I] / Campan[ae] / Castori et P[olluci] / v(otum) s(olvit) [l(ibens) m(erito)]","C Iulius C Cerialis Campan Castori et P v s","Caius Iulius Cai filius Cerialis centurio cohortis I Campanae Castori et Polluci votum solvit libens merito","lapis",NA,"43.0804139","17.6258524","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD060609","","","1 to 100","Narona"
"EDCS-78300751","CINar-02, 00083","Dalmatia","Vid / Narona","1","100","1","100","milites;  tituli sepulcrales;  viri","]FA[3] / [3]us dom(o) Ger[3] / [3]I aquilif[er leg(ionis) 3] / [|(centuria) Ae]mili Pi[","FA us dom Ger I aquilif mili Pi","FA us domo Ger I aquilifer legionis centuria Aemili Pi","lapis",NA,"43.0804139","17.6258524","",NA,"","","","1 to 100","Narona"
"EDCS-10000668","ILJug-02, 00653 = CINar-02, 00075","Dalmatia","Vid / Narona","71","130","71","130","liberti/libertae;  milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","Ma]rcello vet(erano) coh(ortis) III / [Alpinor]um ann(orum) LXX stip(endiorum) XLIII / [3] Marcellae ann(orum) / [3]ae C(ai) l(ibertae) Iucundae / [","Marcello vet coh III um ann LXX stip XLIII Marcellae ann ae C l Iucundae","Marcello veterano cohortis III Alpinorum annorum LXX stipendiorum XLIII Marcellae annorum ae Cai libertae Iucundae","lapis",NA,"43.0804139","17.6258524","","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$PF_ILJug-02_00653.jpg;pp","http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD033959;lu_24338","","","71 to 130","Narona"
"EDCS-10000336","ILJug-01, 00258","Dalmatia","Vis / Issa","1","150","1","150","tituli operum;  tituli sepulcrales","Aditus secundum consuetudinem / longus ped(es) XX lat(us) ped(es) XV h(oc) m(onumentum) h(eredem) n(on) s(equitur)","Aditus secundum consuetudinem longus ped XX lat ped XV h m h n s","Aditus secundum consuetudinem longus pedes XX latus pedes XV hoc monumentum heredem non sequitur","lapis",NA,"43.0599322","16.1834976","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD006612","","","1 to 150","Issa"
"EDCS-14800173","AE 1999, 01232","Dalmatia","Vojnic Sinjski / Tilurium","70","86","70","86","milites;  sigilla impressa;  tituli fabricationis","Leg(ionis) IIII [F(laviae) F(elicis)]","Leg IIII","Legionis IIII Flaviae Felicis","opus figlinae",NA,"43.6138233","16.6948645","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD039868","","","70 to 86","Tilurium"
"EDCS-14800172","Kurilic 00119 = AE 1999, 01231","Dalmatia","Vojnic Sinjski / Tilurium","1","100","1","100","liberti/libertae;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Cusius / L(uci) l(ibertus) Ascani/us an(norum) XX h(ic) s(itus) e(st) / patronus posu/it bene merito","L Cusius L l Ascanius an XX h s e patronus posuit bene merito","Lucius Cusius Luci libertus Ascanius annorum XX hic situs est patronus posuit bene merito","lapis",NA,"43.6138233","16.6948645","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD039867","","","1 to 100","Tilurium"
"EDCS-14800171","Legio-VII 00001 = Kurilic 00118 = AE 1999, 01230","Dalmatia","Vojnic Sinjski / Tilurium","1","40","1","40","milites;  praenomen et nomen;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Ancharenus Q(uinti) f(ilius) / Ser(gia) Laranda mil(es) / leg(ionis) VII ann(orum) XL stip(endiorum) XXI / h(ic) s(itus) e(st) / Q(uintus) Ancharenus haec tanquam / posuit tibi dona frater quia / longe a patria te cecidisse dolet / optaram vivo potius dare vina / me tib(i) non obito care ferenda / tuo si quicquam sentire potes / [pro te]mpore nostro damus haec / ostica sit tibi terra levis frater / fratri posuit","L Ancharenus Q f Ser Laranda mil leg VII ann XL stip XXI h s e Q Ancharenus haec tanquam posuit tibi dona frater quia longe a patria te cecidisse dolet optaram vivo potius dare vina me tib non obito care ferenda tuo si quicquam sentire potes mpore nostro damus haec ostica sit tibi terra levis frater fratri posuit","Lucius Ancharenus Quinti filius Sergia Laranda miles legionis VII annorum XL stipendiorum XXI hic situs est Quintus Ancharenus haec tanquam posuit tibi dona frater quia longe a patria te cecidisse dolet optaram vivo potius dare vina me tibi non obito care ferenda tuo si quicquam sentire potes pro tempore nostro damus haec ostica sit tibi terra levis frater fratri posuit","lapis",NA,"43.6138233","16.6948645","","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Legio-VII_00001.jpg","http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD039866;m|appe|060","","","1 to 40","Tilurium"
"EDCS-07600348","AE 1986, 00547 = AE 2000, 01181 = AE 2016, +01209","Dalmatia","Zadar / Iader","-27","-25","-27","-25","ordo senatorius;  tituli operum;  tria nomina;  viri","Cn(aeus) Tamphilus Vala proco(n)s(ul)","Cn Tamphilus Vala procos","Cnaeus Tamphilus Vala proconsul","lapis",NA,"44.1186078","15.232136","","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp","http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD004544;lu_24143","","","-27 to -25","Iader"
"EDCS-28400159","CIL 03, 02908 (p 1635, 2273) = D 02280 = IGLFriuli 00013 = Horster p 396","Dalmatia","Zadar / Iader","18","19","18","19","Augusti/Augustae;  milites;  ordo senatorius;  tituli operum;  tituli sacri;  tria nomina;  viri","Ti(berius) Caesar divi Aug(usti) f(ilius) / Augustus imp(erator) pontif(ex) max(imus) / trib(unicia) potest(ate) XX co(n)s(ul) III / leg(io) VII leg(io) XI / P(ublio) Cornelio Dolabella / leg(ato) pr(o) pr(aetore)","Ti Caesar divi Aug f Augustus imp pontif max trib potest XX cos III leg VII leg XI P Cornelio Dolabella leg pr pr","Tiberius Caesar divi Augusti filius Augustus imperator pontifex maximus tribunicia potestate XX consul III legio VII legio XI Publio Cornelio Dolabella legato pro praetore",NA,NA,"44.1186078","15.232136","","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$M_CIL_03_02908.jpg;pp","http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD032704;lu_21501;de-a0459","","","18 to 19","Iader"
"EDCS-28400161","CIL 03, 02910 (p 1475) = CIL 03, 09996","Dalmatia","Zadar / Iader","1","150","1","150","litterae erasae;  milites;  tituli sepulcrales;  viri","C(aius) Al[l]ius [3] / spec(ulator) l[eg(ionis) 3] / [[6]] / v(ivus) f(ecit) sibi et [3] / in fr(onte) [p(edes) 3] / in agr(o) [p(edes)","C Alius spec l v f sibi et in fr in agr p","Caius Allius speculator legionis vivus fecit sibi et in fronte pedes in agro pedes",NA,NA,"44.1186078","15.232136","","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$JL_EDCS-28400161.jpg;$M_CIL_03_02910.jpg;pp","http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD060141;lu_23057","","","1 to 150","Iader"
"EDCS-28400162","CIL 03, 02911","Dalmatia","Zadar / Iader","1","50","1","50","liberti/libertae;  milites;  mulieres;  praenomen et nomen;  tituli sepulcrales;  tria nomina;  viri","C(aio) Allio T(iti) f(ilio) Fab(ia) Luc(a) / veter(ano) leg(ionis) XX / C(aio) Allio Prisco f(ilio) / ann(orum) X Allia C(ai) l(iberta) Mete / patrono et filio / viva b(e)ne merenti / in fronte p(edes) X in agr(o) p(edes) XVI / et C(aio) Allio Vitali filio","C Allio T f Fab Luc veter leg XX C Allio Prisco f ann X Allia C l Mete patrono et filio viva bne merenti in fronte p X in agr p XVI et C Allio Vitali filio","Caio Allio Titi filio Fabia Luca veterano legionis XX Caio Allio Prisco filio annorum X Allia Cai liberta Mete patrono et filio viva bene merenti in fronte pedes X in agro pedes XVI et Caio Allio Vitali filio",NA,NA,"44.1186078","15.232136","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD060142","","","1 to 50","Iader"
"EDCS-28400163","CIL 03, 02912","Dalmatia","Zadar / Iader","1","150","1","150","milites;  tituli operum;  tituli sepulcrales;  tria nomina;  viri","M(anius) Antestius / Auctus vet(eranus) v(ivus) [f(ecit)] / sibi et suis / in fr(onte) p(edes) XX in agr(o) / p(edes) XVI [et] ustrin(a) in fr(onte) / p(edes) XX","M Antestius Auctus vet v sibi et suis in fr p XX in agr p XVI ustrin in fr p XX","Manius Antestius Auctus veteranus vivus fecit sibi et suis in fronte pedes XX in agro pedes XVI et ustrina in fronte pedes XX",NA,NA,"44.1186078","15.232136","","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp","http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD060143","","","1 to 150","Iader"
"EDCS-28400164","CIL 03, 02913 = Legio-VII 00007","Dalmatia","Zadar / Iader","1","100","1","100","milites;  praenomen et nomen;  tituli sepulcrales;  viri","Sex(tus) Atilius / Sex(ti) f(ilius) Pap(iria) / veter(anus) leg(ionis) VII / domo Ticino / hic situs est / testamento / fieri iussit / in f(ronte) p(edes) XV in a(gro) p(edes) XX","Sex Atilius Sex f Pap veter leg VII domo Ticino hic situs est testamento fieri iussit in f p XV in a p XX","Sextus Atilius Sexti filius Papiria veteranus legionis VII domo Ticino hic situs est testamento fieri iussit in fronte pedes XV in agro pedes XX","lapis",NA,"44.1186078","15.232136","","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$M_CIL_03_02913_1.jpg;$M_CIL_03_02913_2.jpg;$Legio-VII_00007.jpg;pp","http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD060144;lu_21438","","","1 to 100","Iader"
"EDCS-28400165","CIL 03, 02914 = Legio-VII 00013","Dalmatia","Zadar / Iader","1","40","1","40","milites;  ordo decurionum;  tituli sepulcrales;  tria nomina;  viri","T(ito) Elvio Sca(ptia) Marino / IIIIvir(o) Altini / T(itus) Elvius T(iti) f(ilius) Salinator / |(centurio) leg(ionis) VII patri / in fronte p(edes) XXX in agro p(edes) XXX / h(oc) m(onumentum) h(eredem) n(on) s(equetur)","T Elvio Sca Marino IIII vir Altini T Elvius T f Salinator leg VII patri in fronte p XXX in agro p XXX h m h n s","Tito Elvio Scaptia Marino IIII viro Altini Titus Elvius Titi filius Salinator centurio legionis VII patri in fronte pedes XXX in agro pedes XXX hoc monumentum heredem non sequetur",NA,NA,"44.1186078","15.232136","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD060145","","","1 to 40","Iader"
"EDCS-28400166","CIL 03, 02915","Dalmatia","Zadar / Iader","-30","9","-30","9","milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Fadienus L(uci) f(ilius) Pomp(tina) / Fuscus dom(o) Dert(ona?) / vet(eranus) speculator v(ivus) f(ecit) sibi / et Camuriae Pollae uxori / L(ucio) Fadieno patri Vibiae Primae matri / Fadienae Pollae sorori Fadieno / Tertio fratri signifero leg(ionis) X{V}III G(eminae) / suisque omnibus ossibus infer(re) / in fr(onte) p(edes) XV in agr(o) p(edes) XXXI","L Fadienus L f Pomp Fuscus dom Dert vet speculator v f sibi et Camuriae Pollae uxori L Fadieno patri Vibiae Primae matri Fadienae Pollae sorori Fadieno Tertio fratri signifero leg XVIII G suis que omnibus ossibus infer in fr p XV in agr p XXXI","Lucius Fadienus Luci filius Pomptina Fuscus domo Dertona veteranus speculator vivus fecit sibi et Camuriae Pollae uxori Lucio Fadieno patri Vibiae Primae matri Fadienae Pollae sorori Fadieno Tertio fratri signifero legionis XIII Geminae suis que omnibus ossibus inferre in fronte pedes XV in agro pedes XXXI",NA,NA,"44.1186078","15.232136","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD060146","","","-30 to 9","Iader"
"EDCS-28400167","CIL 03, 02916 = CIL 03, 09984","Dalmatia","Zadar / Iader","1","150","1","150","milites;  ordo equester;  tituli honorarii;  viri","L(ucio) Geminio / C(ai) f(ilio) Tro(mentina) / Montano / praef(ecto) c(o)ho(rtis) I / Sabastenorum / P(ublius) Aufidius Postimus / amico","L Geminio C f Tro Montano praef cho I Sabastenorum P Aufidius Postimus amico","Lucio Geminio Cai filio Tromentina Montano praefecto cohortis I Sabastenorum Publius Aufidius Postimus amico",NA,NA,"44.1186078","15.232136","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD060147;bu_CIL%26bibl_volume=3%26bibl_subvolume=%26bibl_insc=9984","","","1 to 150","Iader"
"EDCS-28400168","CIL 03, 02917 = CIL 03, 09985 = D 02647 = IDRE-02, 00291","Dalmatia","Zadar / Iader","102","130","102","130","Augusti/Augustae;  milites;  mulieres;  tituli honorarii;  tria nomina;  viri","Q(uinto) Raecio Q(uinti) f(ilio) / Cl(audia) Rufo / p(rimo) p(ilo) leg(ionis) XII Fulm(inatae) / trecenario / donis don(ato) ab Imper(atore) / Vespasian(o) et Tito Imp(eratore) / bell(o) Iud(aico) ab imp(eratore) Trai(ano) / bell(o) Dac(ico) princ(ipi) praet(orii) / Trebia M(arci) f(ilia) Procul(a) / marito / t(estamento) p(oni) i(ussit)","Q Raecio Q f Cl Rufo p p leg XII Fulm trecenario donis don ab Imper Vespasian et Tito Imp bell Iud ab imp Trai bell Dac princ praet Trebia M f Procul marito t p i","Quinto Raecio Quinti filio Claudia Rufo primo pilo legionis XII Fulminatae trecenario donis donato ab Imperatore Vespasiano et Tito Imperatore bello Iudaico ab imperatore Traiano bello Dacico principi praetorii Trebia Marci filia Procula marito testamento poni iussit",NA,NA,"44.1186078","15.232136","","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_03_02917.jpg;$D_02647.jpg;$M_CIL_03_02917_1.jpg;$M_CIL_03_02917_2.jpg;$M_CIL_03_02917_3.jpg;$M_CIL_03_02917_4.jpg;pp","http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD058477;lu_20422;de-a0524","","","102 to 130","Iader"
"EDCS-28400169","CIL 03, 02918","Dalmatia","Zadar / Iader","31","100","31","100","milites;  tria nomina;  viri","C(aius) Trebius C(ai) [f(ilius)] Firmus / veteranus leg(ionis) XI / stipendiorum XXV annor(um) LXXX / A O V F F D S E M Q M C S","C Trebius C Firmus veteranus leg XI stipendiorum XXV annor LXXX A O V F F D S E M Q M C S","Caius Trebius Cai filius Firmus veteranus legionis XI stipendiorum XXV annorum LXXX A O V F F D S E M Q M C S",NA,NA,"44.1186078","15.232136","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD060191","","","31 to 100","Iader"
"EDCS-28400223","CIL 03, 02968a","Dalmatia","Zadar / Iader","1","100","1","100","milites;  tituli sepulcrales;  tria nomina;  viri","]VNESIC / |(centuria) Octavi F[3] / Volso T(iti) f(ilio) Octa(vio) f(ilio) Balbo","VNESIC Octavi F Volso T f Octa f Balbo","VNESIC centuria Octavi F Volso Titi filio Octavio filio Balbo",NA,NA,"44.1186078","15.232136","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD060294","","","1 to 100","Iader"
"EDCS-10000900","ILJug-02, 00889 = AE 1961, 00303","Dalmatia","Zadar / Iader","1","50","1","50","milites;  nomen singulare;  tituli sepulcrales;  viri","Stieu Barn/ainu f(ilius) domo / Berea annor(um) / XXX miles / coh(ortis) II Crest/ar(um) stipen[di]o/[rum","Stieu Barnainu f domo Berea annor XXX miles coh II Crestar stipenorum","Stieu Barnainu filius domo Berea annorum XXX miles cohortis II Crestarum stipendiorum",NA,NA,"44.1186078","15.232136","","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$M_AE_1961_00303.jpg;pp","http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD018007;lu_23232;bu_ILJug%26bibl_volume=2%26bibl_subvolume=%26bibl_insc=889","","","1 to 50","Iader"
"EDCS-10000910","ILJug-02, 00899","Dalmatia","Zadar / Iader","1","150","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","M(arco) Magio / Galatae / posuit / Novia Severa / uxor","M Magio Galatae posuit Novia Severa uxor","Marco Magio Galatae posuit Novia Severa uxor",NA,NA,"44.1186078","15.232136","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD034569","","","1 to 150","Iader"
"EDCS-10000911","ILJug-02, 00900 = CBI 00430","Dalmatia","Zadar / Iader","1","50","1","50","milites;  praenomen et nomen;  tria nomina;  viri","L(ucio) Caleio benef/iciario / L(ucius) Valerius Car/idus dec(urio) equi/tum de s(uo) fecit","L Caleio beneficiario L Valerius Caridus dec equitum de s fecit","Lucio Caleio beneficiario Lucius Valerius Caridus decurio equitum de suo fecit","lapis",NA,"44.1186078","15.232136","","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp","http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD034570;lu_22923","","","1 to 50","Iader"
"EDCS-09800270","ILJug-02, 00945 = AE 1967, 00355 = AE 1983, 00744 = AE 2001, +01723","Dalmatia","Zadar / Iader","71","79","71","79","Augusti/Augustae;  ordo equester;  ordo senatorius;  termini;  tria nomina;  viri","C(aius) Petillius Firm[us] / trib(unus) mil(itum) leg(ionis) IIII F(laviae) [F(elicis)] / ex auctoritate / Imp(eratoris) Vespasian[i] / iudex datus a [L(ucio?)] / [Plo]tio Pegaso l[eg(ato) pr(o) pr(aetore)] / [Imp(eratoris)] Vespasian[i Aug(usti)] / [terminos posuit inter","C Petillius Firm trib mil leg IIII F ex auctoritate Imp Vespasian iudex datus a tio Pegaso l Vespasian terminos posuit inter","Caius Petillius Firmus tribunus militum legionis IIII Flaviae Felicis ex auctoritate Imperatoris Vespasiani iudex datus a Lucio Plotio Pegaso legato pro praetore Imperatoris Vespasiani Augusti terminos posuit inter","lapis",NA,"44.1186078","15.232136","",NA,"http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD000701","","","71 to 79","Iader"
"EDCS-63400228","Lupa 23286","Dalmatia","Zadar / Iader","14","50","14","50","Augusti/Augustae;  milites;  ordo decurionum;  praenomen et nomen;  tituli honorarii","[3 Ca]stricio Q(uinti) f(ilio) Cam(ilia) / [aed]il(i?) IIIvir(o) auguri Albae / [P]ompeiae prim(o) pil(o) leg(ionis) X[II] a / Ti(berio) Caesare Augusto donato / torquibus armillis phaleris / III et coronis aureis duabus / [d]ecur(ioni) Cremonae decur(ioni) Iade/[ris pr(incipi?)] Liburnor(um) et Iap<i=U>dum / [3 Cast]ricius Severus / [pat]rono","stricio Q f Cam il III vir auguri Albae ompeiae prim pil leg X a Ti Caesare Augusto donato torquibus armillis phaleris III et coronis aureis duabus ecur Cremonae decur Iade Liburnor et IapUdum ricius Severus rono","Castricio Quinti filio Camilia aedili III viro auguri Albae Pompeiae primo pilo legionis XII a Tiberio Caesare Augusto donato torquibus armillis phaleris III et coronis aureis duabus decurioni Cremonae decurioni Iaderis principi Liburnorum et Iapidum Castricius Severus patrono",NA,NA,"44.1186078","15.232136","","http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$M_Lupa_23286_1.jpg;$M_Lupa_23286_2.jpg;pp","http://db.edcs.eu/epigr/partner.php?s_language=en&param=lu_23286","","","14 to 50","Iader"
